=== date ===
2026-09-07T14:44:33+08:00
=== slot audit ===
PID      RSS         CPU%  COMM             状态
2922205      0.3G   53.5  agy              << 绕过了 slot
=== slot status (truncated pools: cpu/io running only) ===
=== heavy.slice 资源用量 ===
  内存 6.8G 已用 / 64.0G 软限 / 76.0G 硬顶   swap上限 0.0G   进程 2   CPU权重 50

=== 池 io（6 槽）===
347  finished   /project/tmp/slot/ts-out.sN5dci 1        13.10/6.60/1.36 [zw6-split-g3]/home/tcuni-claw/.local/share/slot/jobs/1788484442-3112499-5812.sh
348  finished   /project/tmp/slot/ts-out.61exNe 0        10.19/13.54/1.51 [zw6-split-g3-rerun]/home/tcuni-claw/.local/share/slot/jobs/1788485183-3125170-25703.sh
349  finished   /project/tmp/slot/ts-out.hpXJDR -115     74.12/76.63/0.64 [pea-zw6-split-pilot-check]/home/tcuni-claw/.local/share/slot/jobs/1788488628-3203455-31633.sh
351  finished   /project/tmp/slot/ts-out.nSzSnq 0        0.20/2.09/0.05 [pea-zw6-split-pilot-check2]/home/tcuni-claw/.local/share/slot/jobs/1788491211-3246919-9712.sh
350  finished   /project/tmp/slot/ts-out.PPZb9l 0        16677.09/232475.77/2531.42 [qtn-v3-map]/home/tcuni-claw/.local/share/slot/jobs/1788488828-3207328-17933.sh
353  finished   /project/tmp/slot/ts-out.RXZuqq 0        59.65/30.43/3.91 [qtn-v3-depth]/home/tcuni-claw/.local/share/slot/jobs/1788505688-3525612-591.sh
354  finished   /project/tmp/slot/ts-out.bEvk3E 0        4.43/31.91/3.23 [qtn-v3-junction]/home/tcuni-claw/.local/share/slot/jobs/1788505862-3532935-10456.sh
355  finished   /project/tmp/slot/ts-out.ugCIIL 0        4.77/3.78/0.11 [qtn-v3-classify]/home/tcuni-claw/.local/share/slot/jobs/1788505995-3536296-27384.sh
376  finished   /project/tmp/slot/ts-out.Iut3Ps 0        4969.59/9376.78/81.10 [barley-prjeb80159-merge]/home/tcuni-claw/.local/share/slot/jobs/1788527560-3991232-20268.sh

=== 池 gpu（1 槽）===
ID   State      Output               E-Level  Times(r/u/s)   Command [run=0/1]
0    finished   /project/tmp/slot/ts-out.Klqlh0 1        2518.52/25.40/23.06 [pea-core64-gvcf-pilot]/home/tcuni-claw/.local/share/slot/jobs/1788450823-2685461-30840.sh
1    finished   /project/tmp/slot/ts-out.PvKmS9 0        2833.30/23.35/19.17 [pea-zw6-split-pilot]/home/tcuni-claw/.local/share/slot/jobs/1788485505-3129294-9946.sh
2    finished   /project/tmp/slot/ts-out.sPGlHF 1        36280.62/98.40/128.66 [pea-core62-gvcf-production]/home/tcuni-claw/.local/share/slot/jobs/1788535147-4122570-128.sh

=== 池 nf（2 槽）===
34   finished   /project/tmp/slot/ts-out.WC7Shl 1        3.90/1.26/0.21 [gastrodia-elata-ref-known-20260831]/home/tcuni-claw/.local/share/slot/jobs/1788182339-3914736-13426.sh
35   finished   /project/tmp/slot/ts-out.N6KnFG 1        5.94/4.55/1.07 [gastrodia-elata-ref-known-attempt2-20260831]/home/tcuni-claw/.local/share/slot/jobs/1788182848-3922068-28733.sh
36   finished   /project/tmp/slot/ts-out.7oPD39 1        5.82/4.56/0.96 [gastrodia-elata-ref-known-attempt2-retry-20260831]/home/tcuni-claw/.local/share/slot/jobs/1788182920-3923085-24969.sh
37   finished   /project/tmp/slot/ts-out.IPZfry 0        0.04/0.00/0.01 [gastrodia-smoke-minimal-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788183125-3927216-9073.sh
38   finished   /project/tmp/slot/ts-out.2xEASH 0        0.06/0.01/0.02 [gastrodia-smoke-systemd-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788183125-3927263-26398.sh
39   finished   /project/tmp/slot/ts-out.QPiEpN 1        5.80/4.55/0.94 [gastrodia-elata-ref-known-attempt3-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788183245-3929068-16756.sh
40   finished   /project/tmp/slot/ts-out.b1WA6t 1        6.49/5.34/1.15 [gastrodia-elata-ref-known-attempt4-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788183694-3936209-23426.sh
41   finished   /project/tmp/slot/ts-out.ZaNpPX 1        16.26/17.80/1.95 [gastrodia-elata-ref-known-attempt4-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788183724-3936936-30607.sh
42   finished   /project/tmp/slot/ts-out.NgVjzC 1        773.61/771.85/21.17 [gastrodia-elata-ref-known-attempt5-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788184005-3944715-5461.sh
43   finished   /project/tmp/slot/ts-out.erFeFJ 1        67.48/77.99/8.35 [gastrodia-elata-ref-known-attempt6-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788186314-3991237-20665.sh
44   finished   /project/tmp/slot/ts-out.1JDwbr 2        57.54/60.80/5.07 [gastrodia-elata-ref-known-attempt7-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788186722-3999340-31280.sh
45   finished   /project/tmp/slot/ts-out.Bf07lC 127      1850.42/1872.05/49.71 [gastrodia-elata-ref-known-attempt8-20260901]/home/tcuni-claw/.local/share/slot/jobs/1788187136-4008169-28197.sh
46   finished   /project/tmp/slot/ts-out.mqYnpg -1       68.54/0.06/0.09 [TC-Wheat-Uni-60K+5K_v3-a2-B]/home/tcuni-claw/.local/share/slot/jobs/1788258167-859893-9902.sh
47   finished   /project/tmp/slot/ts-out.Guz8pB 1        77438.63/75247.25/5150.45 [TC-Wheat-Uni-60K+5K_v3-a3-smoke-chain]/home/tcuni-claw/.local/share/slot/jobs/1788260320-897020-27413.sh
48   finished   /project/tmp/slot/ts-out.GSdzfB 0        263.14/92.20/42.97 [TC-Wheat-Uni-60K+5K_v3-a3-full]/home/tcuni-claw/.local/share/slot/jobs/1788338394-3497249-2501.sh
49   finished   /project/tmp/slot/ts-out.GejmJN 0        1.06/0.01/0.00 [20260902T172828-48515c1f]/home/tcuni-claw/.local/share/slot/jobs/1788370109-4127539-21643.sh
50   finished   /project/tmp/slot/ts-out.XmPmIX 1        45.58/59.19/11.01 [pea-zw6-split-ref]/home/tcuni-claw/.local/share/slot/jobs/1788476681-3011623-14967.sh
51   finished   /project/tmp/slot/ts-out.v8u8oL 1        31.86/40.83/7.56 [pea-zw6-split-ref-resume]/home/tcuni-claw/.local/share/slot/jobs/1788477043-3018353-8229.sh
52   finished   /project/tmp/slot/ts-out.1ovLtQ 1        2886.81/2868.94/14.19 [pea-zw6-split-ref-resume2]/home/tcuni-claw/.local/share/slot/jobs/1788477332-3022787-4046.sh
54   finished   /project/tmp/slot/ts-out.efEHAI 0        64.58/62.64/12.14 [pea-zw6-split-ref-resume3]/home/tcuni-claw/.local/share/slot/jobs/1788480575-3061241-10310.sh
